participant,exp,task,item,status,TextGridLabel,duration,time_course_segment,sex,f0,f1,f2,f3,in,is_palatal,f1norm,f2norm,int_norm
p04,carrier,1,lakatuaisto,hit,u,40.08,70,m,122.79,502.59,1020.53,3054.75,78.25,other,-0.37496772214038454,-0.9141692765745879,-0.34645965779630145
p04,carrier,1,lakatuaisto,hit,u,40.08,80,m,121.84,512.22,1030.87,3076.15,78.98,other,-0.28914800979247535,-0.8771577807491077,-0.14760417561950223
p04,carrier,1,lakatuaisto,hit,u,40.08,90,m,120.95,527.18,1047.61,3071.77,79.67,other,-0.15582891355937997,-0.8172378155538904,0.04035511575308719
p04,carrier,1,lakatuaisto,hit,u,40.08,100,m,120.16,541.82,1061.24,3028.12,80.37,other,-0.025361562700253026,-0.7684499346930292,0.23103845482673002
p04,carrier,1,palufauto,hit,u,49.36,0,m,129.85,660.11,1197.96,2483.47,80.74,other,1.0288039381963328,-0.27906775778203213,0.33182821976565247
p04,carrier,1,palufauto,hit,u,49.36,10,m,129.86,645.37,1213.59,2581.12,80.2,other,0.8974454169078411,-0.22312098024312904,0.18472964390884505
p04,carrier,1,palufauto,hit,u,49.36,20,m,129.87,625.34,1211.33,2648.49,79.64,other,0.7189439799059086,-0.23121053348931725,0.03218297264993079
p04,carrier,1,palufauto,hit,u,49.36,30,m,129.42,603.93,1204.43,2708,79.04,other,0.5281443909787297,-0.255908727028564,-0.13125988941318945
p04,carrier,1,palufauto,hit,u,49.36,40,m,128.85,583.85,1220.59,2645.67,78.5,other,0.34919736876211477,-0.1980648418699797,-0.27835846527000074
p04,carrier,1,palufauto,hit,u,49.36,50,m,128.11,564.18,1243.71,2546.56,78.04,other,0.17390414530589765,-0.115307996271806,-0.40366465951839237
p04,carrier,1,palufauto,hit,u,49.36,60,m,127.32,551.44,1279.33,2578.39,77.76,other,0.060369032604719194,0.01219195356413359,-0.4799379951478495
p04,carrier,1,palufauto,hit,u,49.36,70,m,126.76,541.1,1319.29,2655.68,77.27,other,-0.031777989791685696,0.1552267091914263,-0.6134163324994014
p04,carrier,1,palufauto,hit,u,49.36,80,m,126.3,543.96,1336.19,2783.91,76.42,other,-0.006290515511828983,0.2157193861208872,-0.8449603870888224
p04,carrier,1,palufauto,hit,u,49.36,90,m,126.33,552.03,1343.96,2932.28,74.8,other,0.0656269381379756,0.2435316997150829,-1.2862561146592524
p04,carrier,1,palufauto,hit,u,49.36,100,m,126.57,566.37,1327.39,2911.19,72.44,other,0.1934207777090051,0.1842202407374996,-1.9291313721075312
p04,carrier,1,palutrauco,hit,u,48.47,0,m,119.85,609.2,1263.44,2735.14,83.92,other,0.5751090726062984,-0.044685480542914977,1.1980753887001998
p04,carrier,1,palutrauco,hit,u,48.47,10,m,119.62,600.73,1225.2,2427.19,83.9,other,0.4996269372390306,-0.18156358502709088,1.1926272932980968
p04,carrier,1,palutrauco,hit,u,48.47,20,m,119.39,598.3,1209.91,2404.06,83.83,other,0.47797149580544557,-0.23629335013072697,1.1735589593907305
p04,carrier,1,palutrauco,hit,u,48.47,30,m,119.17,595.26,1200.1,2383.56,83.65,other,0.4508799147527312,-0.2714077383365269,1.124526100771796
p04,carrier,1,palutrauco,hit,u,48.47,40,m,118.98,590.5,1205.79,2370.5,83.35,other,0.408460202314928,-0.2510406772874953,1.042804669740232
p04,carrier,1,palutrauco,hit,u,48.47,50,m,118.89,583.26,1201.45,2343.79,82.89,other,0.3439394632288574,-0.2665754830788476,0.9174984754918404
p04,carrier,1,palutrauco,hit,u,48.47,60,m,118.81,566,1156.52,2261.93,82.33,other,0.19012344712035228,-0.42740009695107645,0.7649518042329261
p04,carrier,1,palutrauco,hit,u,48.47,70,m,118.76,548.36,1120.77,2198.6,81.71,other,0.03292098338025788,-0.5553653750710892,0.5960608467676991
p04,carrier,1,palutrauco,hit,u,48.47,80,m,118.68,528.28,1143.71,2253.79,81.12,other,-0.146026038836358,-0.4732528301739396,0.43534203240563224
p04,carrier,1,palutrauco,hit,u,48.47,90,m,118.38,508.81,1164.92,2298.88,80.5,other,-0.31953692143384305,-0.3973327309032969,0.26645107494040515
p04,carrier,1,palutrauco,hit,u,48.47,100,m,118.07,497.06,1163.8,2213.84,79.86,other,-0.42424944688430283,-0.40134171304300126,0.09211202207307513
p04,carrier,1,rausto,hit,u,47.43,0,m,121.96,675.79,1476.67,2171.14,80.98,other,1.1685394615208609,0.7185602887866045,0.39720536459090366
p04,carrier,1,rausto,hit,u,47.43,10,m,122.21,668.57,1465.28,2185.83,81.27,other,1.1041969565206642,0.6777903722051511,0.4762027479214104
p04,carrier,1,rausto,hit,u,47.43,20,m,122.11,660.93,1452.69,2198.94,81.55,other,1.0361115357171304,0.6327251176168728,0.5524760835508675
p04,carrier,1,rausto,hit,u,47.43,30,m,122.01,651.24,1434.34,2204.39,81.79,other,0.9497571211116027,0.5670422405958309,0.6178532283761187
p04,carrier,1,rausto,hit,u,47.43,40,m,121.84,641.66,1416.74,2208.34,81.88,other,0.8643829939783765,0.5040439498290556,0.642369657685584
p04,carrier,1,rausto,hit,u,47.43,50,m,121.67,633.8,1410.13,2190.22,81.78,other,0.794336998230239,0.48038379630812494,0.6151291806750653
p04,carrier,1,rausto,hit,u,47.43,60,m,121.78,625.94,1403.53,2172.1,81.41,other,0.7242910024821025,0.45675943727058366,0.514339415736139
p04,carrier,1,rausto,hit,u,47.43,70,m,121.89,617.51,1404.2,2163.84,80.79,other,0.6491653352865806,0.4591576676577282,0.34544845827091575
p04,carrier,1,rausto,hit,u,47.43,80,m,122.2,609.06,1405.21,2156.05,79.9,other,0.5738614340051857,0.46277291048013974,0.10300821287728495
p04,carrier,1,rausto,hit,u,47.43,90,m,122.52,609.01,1403.61,2290.79,78.77,other,0.5734158487905033,0.4570457931377051,-0.204809177341597
p04,carrier,1,rausto,hit,u,47.43,100,m,122.72,610.49,1401.53,2451.27,77.39,other,0.5866051711451146,0.449600540592541,-0.5807277600867758
p04,carrier,2,ayuda,hit,u,129.38,0,m,136.86,413.14,1360.79,2508.91,79.67,palatal,-1.1721196712079271,0.3037738152608117,0.04035511575308719
p04,carrier,2,ayuda,hit,u,129.38,10,m,139.46,415.97,1320.45,2479.12,80.4,palatal,-1.14689954805688,0.15937886926469133,0.23921059792988644
p04,carrier,2,ayuda,hit,u,129.38,20,m,142.65,426,1272.52,2540.4,80.58,palatal,-1.057515153991509,-0.01218408962460151,0.28824345654882094
p04,carrier,2,ayuda,hit,u,129.38,30,m,145.23,441.35,1278.94,2547.67,80.92,palatal,-0.9207204930838868,0.010795968711915726,0.3808610783845909
p04,carrier,2,ayuda,hit,u,129.38,40,m,147.42,462.75,1353.43,2435.18,81.34,palatal,-0.7300100211996454,0.2774290754856151,0.4952710818287766
p04,carrier,2,ayuda,hit,u,129.38,50,m,149.04,476.22,1387.4,3680.73,82.99,palatal,-0.6099693643640968,0.39902293556216994,0.9447389525023592
p04,carrier,2,ayuda,hit,u,129.38,60,m,150.27,475.65,1423.83,2343.13,84.29,palatal,-0.6150490358114813,0.5294222385527166,1.298865153639126
p04,carrier,2,ayuda,hit,u,129.38,70,m,151.48,475.33,1435.79,2022.39,84.33,palatal,-0.6179007811854511,0.5722324406874119,1.309761344443332
p04,carrier,2,ayuda,hit,u,129.38,80,m,151.93,463.69,1413.21,2599.36,84.82,palatal,-0.7216330191636087,0.4914084971923104,1.44323968179488
p04,carrier,2,ayuda,hit,u,129.38,90,m,152.25,454.92,1404.43,2661.72,85.23,palatal,-0.7997886658189729,0.4599809407757032,1.5549256375380163
p04,carrier,2,ayuda,hit,u,129.38,100,m,153.05,462.33,1335.56,2677.78,84.96,palatal,-0.7337529370029812,0.21346433366730336,1.4813763496096086
p04,carrier,2,coyunda,hit,u,93.25,0,m,127.38,370.62,1569.04,2391.29,79.3,palatal,-1.5510453377741866,1.049193931862005,-0.06043464918583914
p04,carrier,2,coyunda,hit,u,93.25,10,m,130.42,389.32,1481.42,2472.83,78.86,palatal,-1.3843964674828166,0.7355626683969558,-0.18029274803212783
p04,carrier,2,coyunda,hit,u,93.25,20,m,133.66,445.51,1347.94,2483.9,78.28,palatal,-0.8836478032222775,0.2577779041043879,-0.33828751469314505
p04,carrier,2,coyunda,hit,u,93.25,30,m,135.79,496.77,1290.42,2471.36,77.96,palatal,-0.42683384112946327,0.051888035643880726,-0.42545704112681204
p04,carrier,2,coyunda,hit,u,93.25,40,m,137.5,518.91,1258.32,2462.98,78.32,palatal,-0.2295287080679162,-0.06301225603870464,-0.3273913238889391
p04,carrier,2,coyunda,hit,u,93.25,50,m,140.05,522.42,1241.38,2379.24,78.81,palatal,-0.19824862599718318,-0.12364811090172545,-0.1939129865373872
p04,carrier,2,coyunda,hit,u,93.25,60,m,143.37,520.26,1233.31,2335.59,78.91,palatal,-0.2174979072714802,-0.1525342589976282,-0.16667250952686846
p04,carrier,2,coyunda,hit,u,93.25,70,m,145.9,523.59,1231.5,2376.18,79.25,palatal,-0.18782193197360483,-0.15901306049125663,-0.07405488769109851
p04,carrier,2,coyunda,hit,u,93.25,80,m,148.02,537.03,1271.67,2365.98,79.91,palatal,-0.06804862626686668,-0.01522662071276932,0.1057322605783345
p04,carrier,2,coyunda,hit,u,93.25,90,m,149.94,547.6,1307.77,2575.49,80.64,palatal,0.026148088117079287,0.11399146432590057,0.30458774275513373
p04,carrier,2,coyunda,hit,u,93.25,100,m,151.57,565.47,1345.63,3032.42,81.03,palatal,0.18540024384471476,0.2495093784412488,0.41082560309616306
p04,carrier,2,dinosaurio,hit,u,64.15,0,m,132.49,739.54,1321.88,2552.23,82.99,other,1.7366606102414406,0.16449748038949208,0.9447389525023592
p04,carrier,2,dinosaurio,hit,u,64.15,10,m,132.68,712.21,1304.01,2589.22,82.97,other,1.4931037318958185,0.10053273857118039,0.9392908571002562
p04,carrier,2,dinosaurio,hit,u,64.15,20,m,133,692.46,1281.44,2585.94,82.68,other,1.3170975720961096,0.019744589559469065,0.8602934737697495
p04,carrier,2,dinosaurio,hit,u,64.15,30,m,133.54,665.48,1254.4,2530.29,82.29,other,1.0766597902532664,-0.07704369352766773,0.7540556134287202
p04,carrier,2,dinosaurio,hit,u,64.15,40,m,133.98,632.21,1223.5,2429.18,82,other,0.7801673884033264,-0.18764864720342733,0.6750582300982096
p04,carrier,2,dinosaurio,hit,u,64.15,50,m,134.32,611.9,1216.43,2365.55,81.9,other,0.5991706741991695,-0.21295534696030793,0.6478177530876909
p04,carrier,2,dinosaurio,hit,u,64.15,60,m,134.45,600.06,1229.93,2279.13,81.95,other,0.49365609536228033,-0.1646327943835199,0.6614379915929502
p04,carrier,2,dinosaurio,hit,u,64.15,70,m,134.45,599.61,1271.33,2159.67,81.96,other,0.48964582843013565,-0.016443633148037096,0.6641620392939998
p04,carrier,2,dinosaurio,hit,u,64.15,80,m,134.36,571.01,1304.83,2189.23,81.6,other,0.2347710856315695,0.10346788620917766,0.5660963220561269
p04,carrier,2,dinosaurio,hit,u,64.15,90,m,134,545.26,1345.5,2261.89,80.51,other,0.00529470006992361,0.24904405015717565,0.2691751226414586
p04,carrier,2,dinosaurio,hit,u,64.15,100,m,133.56,536.97,1405.89,2377.92,78.44,other,-0.06858332852448557,0.4652069353506745,-0.29470275147631353
p04,carrier,2,flauta,hit,u,58.99,0,m,129.38,622.77,1304.58,2980.21,81.96,other,0.6960408998712119,0.10257302412442232,0.6641620392939998
p04,carrier,2,flauta,hit,u,58.99,10,m,129.8,604.9,1297.65,2871.4,81.23,other,0.5367887441435764,0.07776744713500505,0.4653065571172044
p04,carrier,2,flauta,hit,u,58.99,20,m,130.02,587.76,1294.63,2655.43,80.48,other,0.38404213255031006,0.06695751315116068,0.2610029795383022
p04,carrier,2,flauta,hit,u,58.99,30,m,130.17,563.14,1295.06,2634.98,79.72,other,0.16463597284049555,0.06849667593693927,0.05397535425834656
p04,carrier,2,flauta,hit,u,58.99,40,m,130.07,542.14,1297.45,2607.33,78.98,other,-0.022509817326283627,0.07705155746720062,-0.14760417561950223
p04,carrier,2,flauta,hit,u,58.99,50,m,130.1,529.02,1304.12,2563.93,78.49,other,-0.1394313776590524,0.10092647788847238,-0.28108251297105413
p04,carrier,2,flauta,hit,u,58.99,60,m,130.27,523.99,1309.51,2538.13,78.24,other,-0.1842572502561426,0.12021970443579773,-0.3491837054973549
p04,carrier,2,flauta,hit,u,58.99,70,m,130.63,523.93,1314.1,2523.17,78.09,other,-0.1847919525137625,0.13664937231190538,-0.390044421013133
p04,carrier,2,flauta,hit,u,58.99,80,m,131.03,525.45,1319.49,2651.31,77.65,other,-0.17124616198740428,0.15594259885923073,-0.5099025198594217
p04,carrier,2,flauta,hit,u,58.99,90,m,131.27,530.92,1323.23,2767.53,76.42,other,-0.12249913950110589,0.16932973564717055,-0.8449603870888224
p04,carrier,2,flauta,hit,u,58.99,100,m,131.3,549.27,1321.19,2803.59,74.25,other,0.0410306342874847,0.16202766103556715,-1.4360787382171134
p04,carrier,2,fortuna,hit,u,81.93,0,m,128.89,499.96,1601.03,2918.81,79.89,other,-0.3984055044327002,1.1637004842272975,0.10028416517623152
p04,carrier,2,fortuna,hit,u,81.93,10,m,128.78,531.28,1564.22,2727.22,81.4,other,-0.11929092595538955,1.0319409908679222,0.5116153680350893
p04,carrier,2,fortuna,hit,u,81.93,20,m,128.54,518.6,1447.92,2709.07,81.84,other,-0.2322913363989491,0.615651149039741,0.6314734668813781
p04,carrier,2,fortuna,hit,u,81.93,30,m,128.39,515.33,1393.45,2819.58,81.53,other,-0.26143260943920454,0.42067859801324886,0.5470279881487645
p04,carrier,2,fortuna,hit,u,81.93,40,m,128.85,544.52,1315.96,2982.36,80.47,other,-0.0012999611073820241,0.1433071462224855,0.25827893183724876
p04,carrier,2,fortuna,hit,u,81.93,50,m,130.61,586.01,1248.68,3044.49,79.11,other,0.3684466500364118,-0.09751813802686986,-0.11219155550582709
p04,carrier,2,fortuna,hit,u,81.93,60,m,131.22,606.58,1236.03,2922.92,78.56,other,0.5517604073569193,-0.14279815951549008,-0.26201417906368796
p04,carrier,2,fortuna,hit,u,81.93,70,m,131.27,584.09,1219.12,2831.31,78.91,other,0.35133617779259235,-0.20332663092834116,-0.16667250952686846
p04,carrier,2,fortuna,hit,u,81.93,80,m,131.24,590.88,1257.97,2860.5,78.93,other,0.4118466499465173,-0.06426506295736178,-0.1612244141247616
p04,carrier,2,fortuna,hit,u,81.93,90,m,131.4,615.36,1310.36,2961.34,77.98,other,0.63000517105522,0.12326223552396554,-0.4200089457247052
p04,carrier,2,fortuna,hit,u,81.93,100,m,131.59,584.5,1340.87,2985.78,76.31,other,0.3549899765529911,0.23247120434750645,-0.8749249118003946
p04,carrier,2,fruta,hit,u,96.19,0,m,132.21,459.66,1349.92,2750.33,78.92,other,-0.7575471874670426,0.2648652118156502,-0.16394846182581502
p04,carrier,2,fruta,hit,u,96.19,10,m,131.88,484.28,1359.32,2720.8,80.55,other,-0.5381410277572287,0.29851202620245026,0.28007131344566455
p04,carrier,2,fruta,hit,u,96.19,20,m,131.39,504.04,1362.24,2781,81.82,other,-0.3620457509145827,0.3089640153523928,0.6260253714792712
p04,carrier,2,fruta,hit,u,96.19,30,m,130.91,521.76,1364.46,2895.86,82.75,other,-0.20413035083099595,0.3169103906650203,0.8793618076771118
p04,carrier,2,fruta,hit,u,96.19,40,m,130.63,525.75,1357.45,2878.17,83.07,other,-0.16857265069930782,0.29181845780848076,0.966531334110775
p04,carrier,2,fruta,hit,u,96.19,50,m,130.72,526.62,1360.81,2888.33,82.67,other,-0.16081946796382693,0.3038454042275921,0.857569426068696
p04,carrier,2,fruta,hit,u,96.19,60,m,131.18,520.79,1388.63,2898.37,81.82,other,-0.21277470399584267,0.4034256570191662,0.6260253714792712
p04,carrier,2,fruta,hit,u,96.19,70,m,131.7,514.63,1408.83,2807.35,81.1,other,-0.26767080244476427,0.4757305134673966,0.4298939370035254
p04,carrier,2,fruta,hit,u,96.19,80,m,131.98,506.04,1403.64,2770.11,80.13,other,-0.3442223423272704,0.45715317658787646,0.16566131000147885
p04,carrier,2,fruta,hit,u,96.19,90,m,132.03,475.48,1420.47,2784.26,77.56,other,-0.6165640255414024,0.5173952921336052,-0.5344189491688909
p04,carrier,2,fruta,hit,u,96.19,100,m,NA,296.61,1435.39,2819.91,72.33,other,-2.2106005725476785,0.5708006613518039,-1.9590958968191035
p04,carrier,2,luna,hit,u,110.85,0,m,130.7,471.26,1283.23,2508.25,81.5,other,-0.6541714176606316,0.026151802086317125,0.5388558450456081
p04,carrier,2,luna,hit,u,110.85,10,m,130.63,504.17,1213.33,2533.58,82.64,other,-0.36088722935640744,-0.22405163681127457,0.8493972829655396
p04,carrier,2,luna,hit,u,110.85,20,m,130.89,533.95,1172.82,2683.35,82.59,other,-0.09549667549132698,-0.36905508902502887,0.8357770444602802
p04,carrier,2,luna,hit,u,110.85,30,m,130.89,566.42,1180.25,2867.26,81.37,other,0.1938663629236875,-0.3424597878661001,0.5034432249319329
p04,carrier,2,luna,hit,u,110.85,40,m,130.5,637.9,1292.2,3285.6,80.34,other,0.8308749858342294,0.058259453687338605,0.22286631172357363
p04,carrier,2,luna,hit,u,110.85,50,m,130.79,696.16,1544.69,3791.8,79.65,other,1.3500708779826367,0.9620343648068357,0.03490702035098421
p04,carrier,2,luna,hit,u,110.85,60,m,132.08,818.07,1730.2,3799.29,78.78,other,2.436496748422259,1.6260578261786838,-0.2020851296405436
p04,carrier,2,luna,hit,u,110.85,70,m,133.44,853.39,1597.76,3822.79,78.97,other,2.7512581440741934,1.1519956881586977,-0.15032822332055565
p04,carrier,2,luna,hit,u,110.85,80,m,134.3,886.47,1585.12,3730.85,79.41,other,3.0460573221083393,1.1067514611534677,-0.030470124474266974
p04,carrier,2,luna,hit,u,110.85,90,m,134.66,1005.84,1318.31,3572.47,78.84,other,4.109847463642074,0.15171884981918532,-0.1857408434342308
p04,carrier,2,luna,hit,u,110.85,100,m,134.62,1014.76,1225.86,3527.07,77.28,other,4.189339865941487,-0.17920114912333732,-0.610692284798348
p04,carrier,2,patilludo,hit,u,87.59,0,m,119.74,377.64,2097.99,2504.58,82.32,palatal,-1.4884851736327207,2.9425431307873398,0.7622277565318727
p04,carrier,2,patilludo,hit,u,87.59,10,m,121.07,398.52,1822.99,2562.53,82.86,palatal,-1.30240878798118,1.9581948375564733,0.909326332388684
p04,carrier,2,patilludo,hit,u,87.59,20,m,122.02,413.06,1792.67,2578.65,83.25,palatal,-1.1728326075514195,1.8496659639173465,1.0155641927297132
p04,carrier,2,patilludo,hit,u,87.59,30,m,123.24,423.26,1726.62,2558.49,83.38,palatal,-1.081933223756127,1.6132434011249868,1.0509768128433885
p04,carrier,2,patilludo,hit,u,87.59,40,m,125.31,442.59,1656.22,2594.23,83.26,palatal,-0.9096699797597536,1.3612502380578853,1.0182882404307667
p04,carrier,2,patilludo,hit,u,87.59,50,m,126.24,465.73,1586.88,2622.35,83.16,palatal,-0.7034531424045499,1.1130512902301462,0.9910477634202441
p04,carrier,2,patilludo,hit,u,87.59,60,m,127.42,479.12,1531.92,2639.91,83.23,palatal,-0.5841254219124942,0.9163248095175333,1.0101160973276104
p04,carrier,2,patilludo,hit,u,87.59,70,m,128.55,475.31,1503.12,2650.93,83.38,palatal,-0.6180790152713241,0.8132366973537182,1.0509768128433885
p04,carrier,2,patilludo,hit,u,87.59,80,m,129.94,460.6,1487.9,2605.2,83.29,palatal,-0.7491701854310059,0.7587574936338142,1.0264603835339232
p04,carrier,2,patilludo,hit,u,87.59,90,m,131.81,445.27,1453.02,2640.17,83.04,palatal,-0.8857866122527551,0.6339063355687496,0.9583591910076223
p04,carrier,2,patilludo,hit,u,87.59,100,m,133.66,465.16,1430.71,2672.11,83.16,palatal,-0.7085328138519339,0.5540488431251838,0.9910477634202441
p04,carrier,2,puerta,hit,u,46.18,0,m,NA,664.31,1332.12,3247.68,74.8,other,1.066233096229688,0.20115103138106977,-1.2862561146592524
p04,carrier,2,puerta,hit,u,46.18,10,m,128.81,498.91,861.14,3069.85,78.16,other,-0.4077627939410387,-1.4846975473311985,-0.3709760871057707
p04,carrier,2,puerta,hit,u,46.18,20,m,128.88,497.94,876.5,2808.55,80.7,other,-0.41640714710588544,-1.429717220843831,0.32093202896144657
p04,carrier,2,puerta,hit,u,46.18,30,m,129.29,498.24,893.68,2566.32,82.49,other,-0.4137336358177885,-1.3682222983794445,0.8085365674497577
p04,carrier,2,puerta,hit,u,46.18,40,m,129.7,510.97,928.77,2512.23,83.85,other,-0.3002876401595455,-1.2426194561631856,1.1790070547928335
p04,carrier,2,puerta,hit,u,46.18,50,m,129.91,523.71,963.85,2458.13,84.75,other,-0.18675252745836607,-1.117052408430317,1.4241713478875178
p04,carrier,2,puerta,hit,u,46.18,60,m,130.12,535.39,1020.03,2451.67,85.21,other,-0.08266382130846266,-0.9159590007440986,1.5494775421359095
p04,carrier,2,puerta,hit,u,46.18,70,m,130.14,547,1077.89,2448.98,85.25,other,0.020801065540885396,-0.7088521198483236,1.5603737329401193
p04,carrier,2,puerta,hit,u,46.18,80,m,130.13,575,1131,2468.66,84.91,other,0.27032878576325764,-0.5187476185629009,1.4677561111043493
p04,carrier,2,puerta,hit,u,46.18,90,m,129.93,608.14,1182.61,2495.36,84.49,other,0.5656626660550224,-0.3340122897860101,1.3533461076601636
p04,carrier,2,puerta,hit,u,46.18,100,m,129.64,629.35,1241.45,2498.85,84.08,other,0.7546799141234697,-0.12339754951799418,1.2416601519170314
p04,carrier,2,rueda,hit,u,70.69,0,m,124.18,566.76,1492.93,2284.52,82.42,other,0.19689634238353088,0.7767621187790914,0.7894682335423954
p04,carrier,2,rueda,hit,u,70.69,10,m,124.77,564.7,1534.51,2308.17,83.21,other,0.17853823153859968,0.9255955807155982,1.0046680019255034
p04,carrier,2,rueda,hit,u,70.69,20,m,125.4,563.38,1584.85,2370.25,83.96,other,0.1667747818709731,1.105785010101932,1.2089715795044056
p04,carrier,2,rueda,hit,u,70.69,30,m,126.06,560,1588.45,2430.29,84.44,other,0.13665322135841537,1.1186710241224094,1.339725869154904
p04,carrier,2,rueda,hit,u,70.69,40,m,126.73,566.83,1601.31,2495.45,84.58,other,0.19752016168408726,1.1647027297622234,1.3778625369696327
p04,carrier,2,rueda,hit,u,70.69,50,m,127.44,577.74,1626.45,2535.27,84.53,other,0.2947468555278756,1.25469006100522,1.3642422984643734
p04,carrier,2,rueda,hit,u,70.69,60,m,128.39,588.31,1672.04,2508.72,84.32,other,0.38894356991182055,1.4178771107812025,1.3070372967422785
p04,carrier,2,rueda,hit,u,70.69,70,m,129.56,601.41,1691.81,2547.55,83.85,other,0.5056868961587163,1.4886428044436542,1.1790070547928335
p04,carrier,2,rueda,hit,u,70.69,80,m,130.95,618.65,1718.18,2603.38,83.31,other,0.6593246781813484,1.5830328571436472,1.031908478936026
p04,carrier,2,rueda,hit,u,70.69,90,m,132.13,638.22,1756.18,2675.12,83.39,other,0.8337267312081998,1.719051894026458,1.0537008605444418
p04,carrier,2,rueda,hit,u,70.69,100,m,133.13,617.82,1791.48,2877.7,84.32,other,0.6519279636176145,1.8454064203939111,1.3070372967422785
p04,carrier,2,velludo,hit,u,94.46,0,m,125.99,391.09,1521.54,2474.37,79.55,palatal,-1.3686227508830455,0.8791701357584915,0.007666543340461595
p04,carrier,2,velludo,hit,u,94.46,10,m,126.7,416.16,1426.79,2441.08,79.45,palatal,-1.1452063242410853,0.5400174056362199,-0.01957393367005715
p04,carrier,2,velludo,hit,u,94.46,20,m,127.72,432.84,1371.86,2400.25,79.6,palatal,-0.9965590966229011,0.3433983083737777,0.02128678184572097
p04,carrier,2,velludo,hit,u,94.46,30,m,129.22,434.68,1347.81,2390.14,79.64,palatal,-0.9801615607225735,0.25731257582031475,0.03218297264993079
p04,carrier,2,velludo,hit,u,94.46,40,m,131.13,434.1,1326.49,2453.15,79.37,palatal,-0.985330349212894,0.18099873723238008,-0.041366315278472926
p04,carrier,2,velludo,hit,u,94.46,50,m,132.62,449.47,1322.47,2525.33,79.31,palatal,-0.8483574542193989,0.16660935490951437,-0.05771060148478572
p04,carrier,2,velludo,hit,u,94.46,60,m,133.5,484.74,1359.49,2552.81,79.68,palatal,-0.5340416437821466,0.2991205324200842,0.04307916345414061
p04,carrier,2,velludo,hit,u,94.46,70,m,134.41,479.22,1334.07,2587.51,80.09,palatal,-0.5832342514831284,0.20813095564216155,0.1547651191972729
p04,carrier,2,velludo,hit,u,94.46,80,m,135.58,453.29,1326.58,2635.16,80.53,palatal,-0.8143147438176325,0.1813208875828917,0.2746232180435616
p04,carrier,2,velludo,hit,u,94.46,90,m,136.65,446.59,1341.19,2673.02,80.61,palatal,-0.874023162585129,0.23361662781599388,0.29641559965197734
p04,carrier,2,velludo,hit,u,94.46,100,m,137.55,432.46,1353.96,2752.01,80.11,palatal,-0.9999455442544904,0.2793261831052963,0.16021321459937587
p05,carrier,1,lakabuaisto,hit,u,165.67,0,f,195.34,440.94,1454.79,4284.82,62.16,other,-0.7062244863877245,0.8852263442029717,-3.72990896488152
p05,carrier,1,lakabuaisto,hit,u,165.67,10,f,194.27,456.21,831,3996.44,66.41,other,-0.620297637223909,-1.4518178919464007,-2.7852061579240432
p05,carrier,1,lakabuaisto,hit,u,165.67,20,f,193.58,406.03,778.94,3403.03,67.75,other,-0.9026689071021192,-1.6468619339059323,-2.487346919965685
p05,carrier,1,lakabuaisto,hit,u,165.67,30,f,192.41,406.48,771.82,3481.66,67.82,other,-0.9001366816847177,-1.6735371851305167,-2.4717871090275634
p05,carrier,1,lakabuaisto,hit,u,165.67,40,f,189.83,408.73,753.15,3209.47,67.24,other,-0.8874755545977114,-1.7434847891140832,-2.6007112568005835
p05,carrier,1,lakabuaisto,hit,u,165.67,50,f,186.82,409.62,734.86,3236.54,67.04,other,-0.8824673754388512,-1.8120087139592587,-2.645167859480933
p05,carrier,1,lakabuaisto,hit,u,165.67,60,f,184.11,457.63,721.52,3265.94,65.85,other,-0.6123070592401094,-1.8619873447648707,-2.909684645429029
p05,carrier,1,lakabuaisto,hit,u,165.67,70,f,182.76,502.41,733.83,3312.31,66.24,other,-0.36032249437071406,-1.815867633729107,-2.8229942702023427
p05,carrier,1,lakabuaisto,hit,u,165.67,80,f,183.58,505.8,773.78,3327.66,68.78,other,-0.34124639622629144,-1.6661939979956595,-2.258395416161873
p05,carrier,1,lakabuaisto,hit,u,165.67,90,f,183.32,556.19,951.85,3345.84,68.6,other,-0.057693421153293775,-0.9990504606976603,-2.298406358574191
p05,carrier,1,lakabuaisto,hit,u,165.67,100,f,182.32,804.93,1168.87,3400.92,68.89,other,1.3420082462342304,-0.18597981171461073,-2.2339442846876794
p05,carrier,1,lakakuaisto,hit,u,85.2,0,f,NA,815.64,1178.4,3468.43,73.57,other,1.4022752111683803,-0.1502754375333895,-1.193659781967448
p05,carrier,1,lakakuaisto,hit,u,85.2,10,f,200.14,833.87,1136.93,1619.36,77.02,other,1.504858476411102,-0.3056437898204004,-0.4267833857313781
p05,carrier,1,lakakuaisto,hit,u,85.2,20,f,200.99,830.38,1123.03,1556.49,78.9,other,1.4852196615072568,-0.3577204740931148,-0.0088913205360686
p05,carrier,1,lakakuaisto,hit,u,85.2,30,f,201.1,858.64,1178.35,1727.33,80.03,other,1.644243417720055,-0.15046276373581002,0.2422884846079183
p05,carrier,1,lakakuaisto,hit,u,85.2,40,f,200.38,908.17,1220.09,1761.02,80.7,other,1.9229570286620188,0.00591715004426795,0.39121810358709735
p05,carrier,1,lakakuaisto,hit,u,85.2,50,f,199.38,964.42,1239.62,1799.6,81.07,other,2.2394852058371746,0.07908676470945525,0.4734628185457461
