participant,exp,task,item,status,TextGridLabel,duration,time_course_segment,sex,f0,f1,f2,f3,in,is_palatal,f1norm,f2norm
p07,carrier,1,falukiago,hit,i,66.68,50,m,105.47,2254.13,2895.73,3751.17,78.21,other,1.3787656416486642,1.2954776427693446
p07,carrier,1,falukiago,hit,i,66.68,60,m,105.51,2254.57,2902.55,3845.03,78.44,other,1.3793427196130028,1.3112432886404257
p07,carrier,1,falukiago,hit,i,66.68,70,m,105.56,1213.47,2536.24,3395.17,78.44,other,0.013897563537876493,0.46445241781409935
p07,carrier,1,falukiago,hit,i,66.68,80,m,105.69,209.8,2172.43,2922.77,78.45,other,-1.3024566193436162,-0.3765592573116832
p07,carrier,1,falukiago,hit,i,66.68,90,m,107.38,311.24,2172.53,2903.93,78.9,other,-1.1694139177469771,-0.37632808948366064
p07,carrier,1,falukiago,hit,i,66.68,100,m,110.58,380.47,2157.93,2838,79.78,other,-1.0786159462215896,-0.41007859237483113
p07,carrier,1,falumaisto,hit,a,91.38,0,m,99.2,943.26,1924.73,3039.03,76.65,other,0.36594669256219214,0.4808022938282334
p07,carrier,1,falumaisto,hit,a,91.38,10,m,99.61,933.65,1029.95,2802.07,77.82,other,0.3290622017139109,-2.229835547910033
p07,carrier,1,falumaisto,hit,a,91.38,20,m,100.15,919.78,1220.14,2649.26,78.25,other,0.2758272497820003,-1.6536758090689758
p07,carrier,1,falumaisto,hit,a,91.38,30,m,100.66,1086.17,2321.27,2845.85,78.3,other,0.9144547661446969,1.6820767185615668
p07,carrier,1,falumaisto,hit,a,91.38,40,m,102.46,1073.67,2022.08,2821.31,77.92,other,0.866478061087099,0.7757134383478025
p07,carrier,1,falumaisto,hit,a,91.38,50,m,105.61,1064.43,2138.82,2843.63,77.79,other,0.8310136807085227,1.1293644605482605
p07,carrier,1,falumaisto,hit,a,91.38,60,m,107.88,1089.15,1380.84,2285.8,78.7,other,0.9258924126304282,-1.1668527898158199
p07,carrier,1,falumaisto,hit,a,91.38,70,m,108.09,889.06,1455.94,2368.07,79.54,other,0.1579196994324478,-0.9393455792003119
p07,carrier,1,falumaisto,hit,a,91.38,80,m,108.87,766.38,1618.91,2499.36,79.96,other,-0.31294287468484006,-0.44564584399379714
p07,carrier,1,falumaisto,hit,a,91.38,90,m,113.27,693.47,1755.64,2592.98,80.22,other,-0.5927813999447965,-0.03143730993975789
p07,carrier,1,falumaisto,hit,a,91.38,100,m,114.05,627.62,1871.3,2651.08,79.9,other,-0.8455226821882219,0.31894197074985015
p07,carrier,1,falumaisto,hit,i,67.07,0,m,114.05,627.62,1871.3,2651.08,79.9,other,-0.7544686305708669,-1.072674937833458
p07,carrier,1,falumaisto,hit,i,67.07,10,m,114.58,594.72,1888.99,2637.65,79.62,other,-0.7976183238134676,-1.0317813490564172
p07,carrier,1,falumaisto,hit,i,67.07,20,m,114.94,554.02,1855.59,2606.18,79.11,other,-0.8509980355148006,-1.1089914036156685
p07,carrier,1,falumaisto,hit,i,67.07,30,m,115.08,1087.41,2156.5,3033.98,78.3,other,-0.15143527324517062,-0.4133842923155412
p07,carrier,1,falumaisto,hit,i,67.07,40,m,118.82,1786.34,2522.79,3579.94,78.29,other,0.7652399576986271,0.4333603449451798
p07,carrier,1,falumaisto,hit,i,67.07,50,m,121.04,2044.17,2499.96,3712.21,78.83,other,1.1033945293928447,0.3805847298078236
p07,carrier,1,falumaisto,hit,i,67.07,60,m,121.05,1346.24,2306.52,3249.43,79.25,other,0.18803083927708933,-0.0665863167173721
p07,carrier,1,falumaisto,hit,i,67.07,70,m,121.21,470.59,2103.99,2692.42,79.06,other,-0.9604198867983927,-0.5347705188097416
p07,carrier,1,falumaisto,hit,i,67.07,80,m,123.37,484.68,2146.41,2751.86,78.29,other,-0.9419402765312727,-0.43670912616293206
p07,carrier,1,falumaisto,hit,i,67.07,90,m,127.88,1300.79,2403.5,3143.02,77.14,other,0.1284213086425542,0.15760024289808217
p07,carrier,1,falumaisto,hit,i,67.07,100,m,128.11,1890.76,2586.63,3415.76,76.03,other,0.902191050962833,0.5809378863542397
p07,carrier,1,falupiro,hit,i,73.71,0,m,122.54,2110.21,2759.1,3414.3,76.39,other,1.1900086856767764,0.9796330393432823
p07,carrier,1,falupiro,hit,i,73.71,10,m,121.29,2128.46,2742.52,3408.88,78.72,other,1.2139443057885535,0.9413054134572829
p07,carrier,1,falupiro,hit,i,73.71,20,m,121.7,2133.89,2767.54,3704.95,80.27,other,1.2210659724848245,0.9991436040283147
p07,carrier,1,falupiro,hit,i,73.71,30,m,122.54,2123.49,2827.36,3943.87,81.36,other,1.2074259478731815,1.1374281987509018
p07,carrier,1,falupiro,hit,i,73.71,40,m,123.52,2147.05,2849.35,4062.45,81.97,other,1.2383258497818652,1.1882620041328753
p07,carrier,1,falupiro,hit,i,73.71,50,m,124.83,2238.5,2785.26,4012.24,82.53,other,1.3582662585063585,1.0401065431537622
p07,carrier,1,falupiro,hit,i,73.71,60,m,126.42,2277.23,2843.52,4000.77,83.18,other,1.4090622347764474,1.17478491975921
p07,carrier,1,falupiro,hit,i,73.71,70,m,128.29,2210.04,2834.85,3973.42,83.63,other,1.3209398065402667,1.1547426690697273
p07,carrier,1,falupiro,hit,i,73.71,80,m,128.57,2145.68,2806.88,3971.08,83.37,other,1.2365290388474464,1.0900850275720557
p07,carrier,1,falupiro,hit,i,73.71,90,m,133.96,2219.38,2816.52,4047.28,82.31,other,1.3331895978741846,1.1123696061933481
p07,carrier,1,falupiro,hit,i,73.71,100,m,140.31,2189.48,2782.56,3993.67,81.66,other,1.2939745271157115,1.0338650117971755
p07,carrier,1,falutraigo,hit,a,78.95,0,m,110.49,644.22,1434.71,2424.12,73.86,other,-0.781809617871732,-1.0036595350107944
p07,carrier,1,falutraigo,hit,a,78.95,10,m,110.1,657.03,1483.21,2422.26,75.75,other,-0.7326430905287059,-0.8567341060513788
p07,carrier,1,falutraigo,hit,a,78.95,20,m,109.69,692.33,1410.73,2346.33,76.25,other,-0.5971568754460495,-1.07630431411279
p07,carrier,1,falutraigo,hit,a,78.95,30,m,109.4,787.6,1381.81,2341.2,75.91,other,-0.23149762017906192,-1.1639142812366314
p07,carrier,1,falutraigo,hit,a,78.95,40,m,109.49,923.7,1329.51,2332.21,75.45,other,0.2908727444880633,-1.3223513932897744
p07,carrier,1,falutraigo,hit,a,78.95,50,m,109.82,1021.92,1281.61,2319.85,75.37,other,0.6678545021486436,-1.4674591880764964
p07,carrier,1,falutraigo,hit,a,78.95,60,m,110.21,895.48,1407.43,2410.57,75.61,other,0.18256053515003032,-1.0863013020626058
p07,carrier,1,falutraigo,hit,a,78.95,70,m,110.61,818.79,1664.72,2774.91,76.02,other,-0.11178614571934405,-0.30686947490862554
p07,carrier,1,falutraigo,hit,a,78.95,80,m,111.05,798.64,1674.46,2804.99,76.95,other,-0.18912459427219167,-0.27736321350522947
p07,carrier,1,falutraigo,hit,a,78.95,90,m,NA,771.64,1634.25,2748.2,77.59,other,-0.29275427719660296,-0.3991749969785925
p07,carrier,1,falutraigo,hit,a,78.95,100,m,NA,803.02,1767.05,2800.52,77.43,other,-0.1723135568200094,0.003128033244302126
p07,carrier,1,falutraigo,hit,i,60.86,0,m,NA,803.02,1767.05,2800.52,77.43,other,-0.524424369332199,-1.3136673985460903
p07,carrier,1,falutraigo,hit,i,60.86,10,m,NA,1307.79,2190.79,2814.31,76.93,other,0.1376020944388522,-0.33411684408689696
p07,carrier,1,falutraigo,hit,i,60.86,20,m,NA,1561.57,2343.88,2906.44,76.21,other,0.4704449257794972,0.019777983831538996
p07,carrier,1,falutraigo,hit,i,60.86,30,m,NA,1604.65,2269.77,3064.34,75.43,other,0.5269461046515715,-0.15154049351535048
p07,carrier,1,falutraigo,hit,i,60.86,40,m,NA,1734.19,2121.81,3141.54,74.71,other,0.6968431035162069,-0.4935764118562725
p07,carrier,1,falutraigo,hit,i,60.86,50,m,NA,1810.58,2052.43,3242.87,74.07,other,0.7970317073703791,-0.653960650937735
p07,carrier,1,falutraigo,hit,i,60.86,60,m,NA,1706.05,2233.36,3439.58,73.8,other,0.6599363446150887,-0.2357086996980547
p07,carrier,1,falutraigo,hit,i,60.86,70,m,NA,1643.81,2252.48,3495.37,73.7,other,0.5783060434777187,-0.19150941098030402
p07,carrier,1,falutraigo,hit,i,60.86,80,m,NA,1608.14,2170,3462.66,73.46,other,0.5315233821414402,-0.3821766355326104
p07,carrier,1,falutraigo,hit,i,60.86,90,m,NA,1531.18,2179.11,3481.33,72.62,other,0.4305872000152835,-0.3611172463998323
p07,carrier,1,falutraigo,hit,i,60.86,100,m,NA,1485.18,2206.78,3502.32,71.19,other,0.370256321925325,-0.297153108386225
p07,carrier,1,farloto,hit,o,109.4,0,m,109.19,583.56,2370.45,2865.45,70.95,other,-0.2922339855946603,0.9612137576173364
p07,carrier,1,farloto,hit,o,109.4,10,m,109.37,522.42,2384.75,3045.91,72.22,other,-0.6105362803383205,0.9958133185713108
p07,carrier,1,farloto,hit,o,109.4,20,m,110.23,612.4,2468.31,3277.81,72.68,other,-0.1420894291601301,1.197990892928938
p07,carrier,1,farloto,hit,o,109.4,30,m,111.57,623.75,2447.74,3239.8,73.96,other,-0.08299994526512595,1.1482207552489905
p07,carrier,1,farloto,hit,o,109.4,40,m,113.54,604.16,2415.03,3262.71,74.05,other,-0.18498787385571014,1.0690772840039222
p07,carrier,1,farloto,hit,o,109.4,50,m,118.18,635.44,2447.98,3222.95,71.98,other,-0.022140379914236084,1.1488014471810857
p07,carrier,1,farloto,hit,o,109.4,60,m,123.39,672.64,2437.51,3233.72,71.31,other,0.17152735584736262,1.1234687616434562
p07,carrier,1,farloto,hit,o,109.4,70,m,129.25,704.59,2449.51,3303.99,71.1,other,0.33786295148131684,1.1525033582481896
p07,carrier,1,farloto,hit,o,109.4,80,m,134.95,772.27,2483.67,3351.59,70.64,other,0.6902132836411291,1.2351551765829973
p07,carrier,1,farloto,hit,o,109.4,90,m,136.76,788.42,2468.78,3414.48,70.72,other,0.7742921527956941,1.1991280812959575
p07,carrier,1,farloto,hit,o,109.4,100,m,137.01,736.48,2484.07,3414.69,69.83,other,0.5038861797995263,1.236122996469822
p07,carrier,1,flauro,hit,a,109.39,0,m,107.45,659.5,1432.89,2501.31,72.86,other,-0.7231628936093245,-1.009173025334632
p07,carrier,1,flauro,hit,a,109.39,10,m,107.38,724.39,970.07,2475.9,72.72,other,-0.4741062223143227,-2.411235438344874
p07,carrier,1,flauro,hit,a,109.39,20,m,107.68,975.57,2328.01,3513.29,72.16,other,0.48995687979507124,1.7024948091014946
p07,carrier,1,flauro,hit,a,109.39,30,m,108.31,894.27,1028.79,2437.41,72.2,other,0.1779163901004547,-2.2333496406439077
p07,carrier,1,flauro,hit,a,109.39,40,m,109.35,790.18,1083.73,2448.78,73.11,other,-0.221595228255174,-2.0669149382309118
p07,carrier,1,flauro,hit,a,109.39,50,m,110.47,785.84,1347.13,2664.28,73.85,other,-0.23825274025117166,-1.2689735364183328
p07,carrier,1,flauro,hit,a,109.39,60,m,113.37,913.85,2312.6,3468.75,74.56,other,0.2530671009026761,1.6558119047661413
p07,carrier,1,flauro,hit,a,109.39,70,m,114.83,836.92,1900.72,3142.6,75.26,other,-0.042200732703804186,0.40806663301760315
p07,carrier,1,flauro,hit,a,109.39,80,m,115.49,633.26,1060.18,2457,75.51,other,-0.8238755928662339,-2.1382570795091436
p07,carrier,1,flauro,hit,a,109.39,90,m,116.24,730.06,1677.04,2855.15,74.85,other,-0.4523439889001965,-0.2695473865626463
p07,carrier,1,flauro,hit,a,109.39,100,m,117.08,1035.22,2373.46,3339.95,72.73,other,0.7189017163299279,1.8401805976830494
p07,carrier,1,flauro,hit,u,85.65,0,m,117.08,1035.22,2373.46,3339.95,72.73,other,1.255549044355907,0.7815425650871436
p07,carrier,1,flauro,hit,u,85.65,10,m,118.06,1073.13,2401.78,3328.91,71.51,other,1.4062567470241683,0.8420085404538604
p07,carrier,1,flauro,hit,u,85.65,20,m,123.34,1036.13,2457.63,3257.83,71.01,other,1.2591666652851639,0.9612537637671058
p07,carrier,1,flauro,hit,u,85.65,30,m,125.33,964.94,2487.01,3222.87,71.02,other,0.9761573972040899,1.0239829430140739
p07,carrier,1,flauro,hit,u,85.65,40,m,126.87,906.22,2318.64,3283.62,71.37,other,0.7427214620766751,0.6644964927141419
p07,carrier,1,flauro,hit,u,85.65,50,m,129.47,842.92,2463.49,3391.4,71.36,other,0.4910781600745401,0.9737654380484949
p07,carrier,1,flauro,hit,u,85.65,60,m,132.65,857.95,2469.89,3330.82,71.21,other,0.5508285365214928,0.987430065250013
p07,carrier,1,flauro,hit,u,85.65,70,m,134.92,972.86,2663.53,3162.1,71.45,other,1.0076426255114659,1.4008704420159381
p07,carrier,1,flauro,hit,u,85.65,80,m,135.53,782.54,2497.29,3062.04,72.27,other,0.2510430483069431,1.0459317504565115
p07,carrier,1,flauro,hit,u,85.65,90,m,135.86,557.87,2048.87,3000.81,72.79,other,-0.6421117804579793,0.08851110519016216
p07,carrier,1,flauro,hit,u,85.65,100,m,136.45,518.69,1557.85,2968.67,71.58,other,-0.7978682507967413,-0.9598647148862901
p07,carrier,1,lakabuaisto,hit,a,51.78,0,m,114.3,642.09,2270.39,3032.32,75.32,other,-0.7899848484135467,1.527941340717132
p07,carrier,1,lakabuaisto,hit,a,51.78,10,m,115.06,654.05,2239.04,3064.76,75.51,other,-0.7440807370144373,1.4329699551938813
p07,carrier,1,lakabuaisto,hit,a,51.78,20,m,115.81,681.91,1540.91,2678.43,75.76,other,-0.6371502567820633,-0.6819382864439913
p07,carrier,1,lakabuaisto,hit,a,51.78,30,m,116.56,711.45,772.3,2247.84,75.8,other,-0.5237717073899477,-3.01035795556763
p07,carrier,1,lakabuaisto,hit,a,51.78,40,m,117.31,785.52,1377.39,2572.16,75.47,other,-0.23948094390064634,-1.1773041863088087
p07,carrier,1,lakabuaisto,hit,a,51.78,50,m,NA,863.49,1993.39,2905.1,74.79,other,0.05977855156662594,0.688800230990161
p07,carrier,1,lakabuaisto,hit,a,51.78,60,m,NA,1002.56,1988.47,2956.97,73.74,other,0.5935481813554361,0.6738956307740717
p07,carrier,1,lakabuaisto,hit,a,51.78,70,m,NA,1131.69,1977.64,3005.76,72.95,other,1.089166735282445,0.6410873339569487
p07,carrier,1,lakabuaisto,hit,a,51.78,80,m,NA,1180.76,1919.2,3029.7,72.57,other,1.2775040886565507,0.4640497655365723
p07,carrier,1,lakabuaisto,hit,a,51.78,90,m,NA,1135.5,1846.22,2959.09,72.59,other,1.1037900349840006,0.24296486233124948
p07,carrier,1,lakabuaisto,hit,a,51.78,100,m,NA,657.99,1706.62,2455.12,72.76,other,-0.7289584795802823,-0.17993802184884214
p07,carrier,1,lakabuaisto,hit,i,59.69,0,m,NA,657.99,1706.62,2455.12,72.76,other,-0.7146371356232138,-1.4533621170196098
p07,carrier,1,lakabuaisto,hit,i,59.69,10,m,NA,332.54,1638.42,2113.14,72.99,other,-1.1414780981096704,-1.6110185757304154
p07,carrier,1,lakabuaisto,hit,i,59.69,20,m,NA,429.59,1744.34,2219.92,73.13,other,-1.0141930607481384,-1.3661656122898207
p07,carrier,1,lakabuaisto,hit,i,59.69,30,m,131.48,508.38,1764.65,2213.52,72.63,other,-0.9108567589066637,-1.3192154264186111
p07,carrier,1,lakabuaisto,hit,i,59.69,40,m,135.5,578.27,1743.22,2151.95,71.79,other,-0.819193170434768,-1.3687546919636637
p07,carrier,1,lakabuaisto,hit,i,59.69,50,m,139.63,560.05,1868.56,2278.14,71.04,other,-0.8430894443217039,-1.0790089363212527
p07,carrier,1,lakabuaisto,hit,i,59.69,60,m,140.14,535.62,1689.87,2302.84,70.94,other,-0.8751303867507839,-1.4920827282132463
p07,carrier,1,lakabuaisto,hit,i,59.69,70,m,140.66,498.67,869.13,2112.32,70.45,other,-0.923591820346957,-3.3893695599186273
p07,carrier,1,lakabuaisto,hit,i,59.69,80,m,141.19,743.35,1138.17,2542.27,69.46,other,-0.6026840105414996,-2.767435635409019
p07,carrier,1,lakabuaisto,hit,i,59.69,90,m,141.75,1142.09,2003.32,3311.61,68.07,other,-0.07972022076780275,-0.7674871712791965
p07,carrier,1,lakabuaisto,hit,i,59.69,100,m,142.3,1218.94,2073.14,3314.85,66.64,other,0.021071691867269423,-0.6060857937544388
p07,carrier,1,lakabuaisto,hit,u,56.68,0,m,104.76,439.6,2426.06,2870.76,65.96,other,-1.1122832390328998,0.8938487198996182
p07,carrier,1,lakabuaisto,hit,u,56.68,10,m,105.21,455.81,2520.12,2874.54,66.98,other,-1.0478418816007578,1.0946760378019258
p07,carrier,1,lakabuaisto,hit,u,56.68,20,m,106.12,474.83,2553.56,2875.77,68.24,other,-0.9722296287716803,1.1660737149298566
p07,carrier,1,lakabuaisto,hit,u,56.68,30,m,107.21,484.59,2490.64,2897,69.72,other,-0.9334296504534997,1.031733348754934
p07,carrier,1,lakabuaisto,hit,u,56.68,40,m,108.4,492.16,2408.64,2920.48,71.42,other,-0.9033358148112222,0.8566553127354867
p07,carrier,1,lakabuaisto,hit,u,56.68,50,m,109.57,496.94,2358.54,2908.61,73.12,other,-0.8843333664135887,0.749686902923605
p07,carrier,1,lakabuaisto,hit,u,56.68,60,m,110.6,504.72,2320.68,2904.33,74.6,other,-0.8534046951722519,0.6688520926346256
p07,carrier,1,lakabuaisto,hit,u,56.68,70,m,111.58,519.8,2312.49,2918.39,75.4,other,-0.7934555483445715,0.6513656400126832
p07,carrier,1,lakabuaisto,hit,u,56.68,80,m,112.49,558.39,2305.01,2949.02,75.59,other,-0.6400445684984043,0.6353951069709101
p07,carrier,1,lakabuaisto,hit,u,56.68,90,m,113.39,617.99,2298.19,2994.46,75.38,other,-0.4031102746701699,0.6208337386092923
p07,carrier,1,lakabuaisto,hit,u,56.68,100,m,114.3,642.09,2270.39,3032.32,75.32,other,-0.30730295115908857,0.5614780142026987
p07,carrier,1,lakadiaisto,hit,a,108.28,0,m,111.05,459.44,2034.43,2696.44,82.6,other,-1.4910204627151662,0.8131264084024169
p07,carrier,1,lakadiaisto,hit,a,108.28,10,m,111.15,495.71,1935.88,2690.14,82.6,other,-1.3518112553200403,0.5145799955374601
p07,carrier,1,lakadiaisto,hit,a,108.28,20,m,110.8,562.76,1811.15,2647.68,82.2,other,-1.0944642093910857,0.13672414493729695
p07,carrier,1,lakadiaisto,hit,a,108.28,30,m,106.59,618.36,1708.22,2642.9,81.7,other,-0.8810638252948904,-0.1750909973883249
p07,carrier,1,lakadiaisto,hit,a,108.28,40,m,106.25,681.17,1627.14,2595.08,80.97,other,-0.6399904777214731,-0.42071396192501376
p07,carrier,1,lakadiaisto,hit,a,108.28,50,m,106.4,759.97,1595.96,2540.94,81.12,other,-0.33754532903837614,-0.5151703510993352
p07,carrier,1,lakadiaisto,hit,a,108.28,60,m,106.68,826.13,1637.78,2549.97,81.28,other,-0.08361422450952248,-0.3884812492625774
p07,carrier,1,lakadiaisto,hit,a,108.28,70,m,NA,932.13,1783.87,2443.22,80.05,other,0.3232282343789071,0.05408237788548484
p07,carrier,1,lakadiaisto,hit,a,108.28,80,m,NA,940.59,1620.65,2483.79,79.62,other,0.3556988683618894,-0.4403747048929851
p07,carrier,1,lakadiaisto,hit,a,108.28,90,m,NA,780.57,1675.98,2540.21,78.77,other,-0.2584797191034548,-0.27275854026773855
p07,carrier,1,lakadiaisto,hit,a,108.28,100,m,NA,721.96,1634.57,2477.32,76.78,other,-0.4834328937775195,-0.3982055920864893
p07,carrier,1,lakadiaisto,hit,i,65.81,0,m,104.62,1412.99,2217.79,3196.69,72.86,other,0.2755761895489313,-0.2717015305210353
p07,carrier,1,lakadiaisto,hit,i,65.81,10,m,105,1684.69,2313.7,3239.97,74.15,other,0.6319218325280994,-0.04998846666541371
p07,carrier,1,lakadiaisto,hit,i,65.81,20,m,105.12,1929.09,2500.63,3288.88,75.04,other,0.9524624109017048,0.3821335542555692
p07,carrier,1,lakadiaisto,hit,i,65.81,30,m,105.1,1875.26,2581.39,3292.25,75.67,other,0.8818621681281731,0.5688246921659016
p07,carrier,1,lakadiaisto,hit,i,65.81,40,m,105,1858.91,2628.41,3304.82,76.34,other,0.8604184755896771,0.6775198049017095
p07,carrier,1,lakadiaisto,hit,i,65.81,50,m,105.06,1939.47,2638.77,3337.4,77.16,other,0.9660762046967869,0.7014687918847589
p07,carrier,1,lakadiaisto,hit,i,65.81,60,m,105.26,1952.95,2659.24,3378.22,78.04,other,0.9837557750588009,0.7487888462808024
p07,carrier,1,lakadiaisto,hit,i,65.81,70,m,105.76,1594.17,2558.06,3265.48,79.02,other,0.5132011567736854,0.5148932378884368
p07,carrier,1,lakadiaisto,hit,i,65.81,80,m,107.79,587.56,2237.27,2876.67,80.21,other,-0.8070089561422525,-0.22667003762240617
p07,carrier,1,lakadiaisto,hit,i,65.81,90,m,110.63,441.93,2111.2,2747.04,81.59,other,-0.9980086469300928,-0.5181033184093762
p07,carrier,1,lakadiaisto,hit,i,65.81,100,m,111.05,459.44,2034.43,2696.44,82.6,other,-0.9750435670310673,-0.6955708599816423
p07,carrier,1,lakadiaisto,hit,i,157.6,0,m,NA,721.96,1634.57,2477.32,76.78,other,-0.6307378688533302,-1.6199185371092517
p07,carrier,1,lakadiaisto,hit,i,157.6,10,m,NA,777.63,1491.46,2664.16,74.03,other,-0.5577243909562001,-1.9507428157911204
p07,carrier,1,lakadiaisto,hit,i,157.6,20,m,NA,819.8,1618.68,2695.51,73.52,other,-0.5024167142376447,-1.656651104981901
p07,carrier,1,lakadiaisto,hit,i,157.6,30,m,NA,815.46,1547.42,2608.7,73.18,other,-0.5081088014313493,-1.8213812992301714
p07,carrier,1,lakadiaisto,hit,i,157.6,40,m,125.76,1231.26,2262.39,3896.16,74.57,other,0.03722987486875388,-0.16860067922335292
p07,carrier,1,lakadiaisto,hit,i,157.6,50,m,124.17,557.7,1654.48,2518.2,75.97,other,-0.8461715652676037,-1.573893022550129
p07,carrier,1,lakadiaisto,hit,i,157.6,60,m,122.75,426.09,1755.53,2621.39,75.72,other,-1.0187834536462874,-1.3402979323341913
p07,carrier,1,lakadiaisto,hit,i,157.6,70,m,122.16,351.78,1905.88,2646.88,74.65,other,-1.1162440525781312,-0.9927371029035502
p07,carrier,1,lakadiaisto,hit,i,157.6,80,m,123.14,1723.64,2204.98,3188.94,72.28,other,0.6830063477803577,-0.3013141292906162
p07,carrier,1,lakadiaisto,hit,i,157.6,90,m,123.94,1615.3,2175.19,3189.02,69.72,other,0.5409140144702248,-0.3701790252582835
p07,carrier,1,lakadiaisto,hit,i,157.6,100,m,126.2,1471.36,2151.21,3148.55,64.99,other,0.35213082768177634,-0.42561307041788954
p07,carrier,1,lakaduaisto,hit,a,76.64,0,m,106.66,768.2,2306.79,3160.17,72.26,other,-0.3059574664284537,1.6382111471938896
p07,carrier,1,lakaduaisto,hit,a,76.64,10,m,107.72,820.01,2300.82,3177.01,73.48,other,-0.1071036193057224,1.620125687175587
p07,carrier,1,lakaduaisto,hit,a,76.64,20,m,108.86,894.14,2290.39,3188.03,74.61,other,0.1774174323678557,1.5885291464735922
p07,carrier,1,lakaduaisto,hit,a,76.64,30,m,109.71,867.24,2032.83,3023.29,75.77,other,0.07417156308390528,0.8082793839418997
p07,carrier,1,lakaduaisto,hit,a,76.64,40,m,111.44,500.59,1057.64,2360.11,76.84,other,-1.3330811496655541,-2.145951730840214
p07,carrier,1,lakaduaisto,hit,a,76.64,50,m,113.21,683.18,1128.16,2313.79,77.56,other,-0.6322758235482113,-1.9323191277429357
p07,carrier,1,lakaduaisto,hit,a,76.64,60,m,113.63,735.73,1327.99,2299.04,78.06,other,-0.43058175548606986,-1.3269560665272653
p07,carrier,1,lakaduaisto,hit,a,76.64,70,m,113.89,694.36,1556.02,2365.69,78.2,other,-0.5893654585446956,-0.6361641991949861
p07,carrier,1,lakaduaisto,hit,a,76.64,80,m,114.64,643.9,1748.22,2579.41,77.5,other,-0.7830378215212067,-0.053915385875404793
p07,carrier,1,lakaduaisto,hit,a,76.64,90,m,115.24,674.5,1620.74,2460.54,76.42,other,-0.6655908475402071,-0.4401020597670812
p07,carrier,1,lakaduaisto,hit,a,76.64,100,m,NA,673.26,1580.77,2351.76,75.84,other,-0.6703501366819209,-0.5611867895713667
p07,carrier,1,lakaduaisto,hit,i,38.61,0,m,NA,673.26,1580.77,2351.76,75.84,other,-0.6946099071790037,-1.7442868285849313
p07,carrier,1,lakaduaisto,hit,i,38.61,10,m,NA,666.71,1576.9,2298.84,75.65,other,-0.7032004996026825,-1.7532330235293714
p07,carrier,1,lakaduaisto,hit,i,38.61,20,m,NA,607.01,1587.56,2306.61,75.53,other,-0.7814994870368244,-1.7285905330622573
p07,carrier,1,lakaduaisto,hit,i,38.61,30,m,NA,538.65,1600.58,2324.24,75.55,other,-0.871156418041815,-1.6984924818538307
p07,carrier,1,lakaduaisto,hit,i,38.61,40,m,NA,483.13,1618.34,2337.38,75.5,other,-0.9439731648147388,-1.6574370755971752
p07,carrier,1,lakaduaisto,hit,i,38.61,50,m,NA,462.32,1648.91,2338.32,75.25,other,-0.9712663294463049,-1.586769070570938
p07,carrier,1,lakaduaisto,hit,i,38.61,60,m,NA,441.52,1679.47,2339.25,74.74,other,-0.9985463786695904,-1.5161241823275038
p07,carrier,1,lakaduaisto,hit,i,38.61,70,m,NA,480.51,1747.87,2484.63,73.77,other,-0.9474094017842103,-1.3580053879606544
p07,carrier,1,lakaduaisto,hit,i,38.61,80,m,NA,547.68,1834.09,2698.07,72.51,other,-0.8593132043645905,-1.158692486640336
p07,carrier,1,lakaduaisto,hit,i,38.61,90,m,NA,613.4,1910.24,2893.05,71.02,other,-0.7731187411456324,-0.9826581856018038
p07,carrier,1,lakaduaisto,hit,i,38.61,100,m,NA,664.44,1883.86,2900.33,69.53,other,-0.7061776972823391,-1.0436402586339313
p07,carrier,1,lakaduaisto,hit,u,69.54,0,m,193.58,402,2297.49,3279.87,70.64,other,-1.2617585653406451,0.6193391700091256
p07,carrier,1,lakaduaisto,hit,u,69.54,10,m,182.57,432,2338.64,3337.65,72.77,other,-1.1424963369036143,0.7071984527188852
p07,carrier,1,lakaduaisto,hit,u,69.54,20,m,115.03,479.87,2365.69,3328.34,73.14,other,-0.9521935743942591,0.7649528536253009
p07,carrier,1,lakaduaisto,hit,u,69.54,30,m,98.88,549.56,2363.85,3227.33,72.46,other,-0.6751474177350372,0.7610242733048641
p07,carrier,1,lakaduaisto,hit,u,69.54,40,m,99.15,631.27,2328.16,3167.52,71.79,other,-0.3503168615487111,0.6848226256763996
p07,carrier,1,lakaduaisto,hit,u,69.54,50,m,99.54,699.82,2314.3,3135.7,71.87,other,-0.0778026695700958,0.6552301673931132
p07,carrier,1,lakaduaisto,hit,u,69.54,60,m,100.5,755.39,2317.64,3122.17,71.99,other,0.14311073157143042,0.6623613947139048
p07,carrier,1,lakaduaisto,hit,u,69.54,70,m,101.7,789.02,2335.02,3107.42,71.9,other,0.27680368964934177,0.6994693979580269
p07,carrier,1,lakaduaisto,hit,u,69.54,80,m,103.11,765.64,2321.21,3127.71,71.62,other,0.1838586596207492,0.6699836945747517
p07,carrier,1,lakaduaisto,hit,u,69.54,90,m,105.22,741.38,2303.84,3153.51,71.56,other,0.08741527089133713,0.6328970423106325
p07,carrier,1,lakaduaisto,hit,u,69.54,100,m,106.66,768.2,2306.79,3160.17,72.26,other,0.19403570311404272,0.6391955814113317
p07,carrier,1,lakafiaisto,hit,a,168.22,0,m,106.17,801.76,1655.13,2620.87,79.82,other,-0.17714960868981522,-0.33592132776884787
